2.283113472879957917e-01,-3.639989102638929719e-02,9.333428658080213103e-02,4.216367068649538169e-02,-3.661493283101539820e-02,4.021632035344653577e-02,-1.398449379528286241e-01,-1.271330436654776082e-02,2.506482186999705597e-01,2.441100387113779580e-01,-1.374694626005617260e-01,1.620196501957817947e-01,-4.122461512370602377e-02,-2.163890374181922094e-01,2.352560395364838575e-01,-5.532368393070150742e-02,-9.601163153403467765e-02,2.532272651151093457e-01,-2.228157579544415290e-01,-1.958757837928933598e-01
3.098241622031622233e-02,-6.279902928200484236e-02,1.319737058038223942e-01,1.907541696537543713e-02,8.596433739024481047e-02,-1.622148953283590045e-01,3.701439623526834449e-02,-1.218545693320214757e-01,-1.192744089838400634e-01,4.886460796343306684e-02,1.135332491198496052e-01,-3.708461605751470214e-02,-1.030369928426310422e-01,5.789770546065979399e-03,-8.013087784702091487e-02,-2.687698039993112464e-02,7.277875947798946588e-02,3.451912616625340408e-02,1.403835415574294920e-01,-8.455311946326891925e-02
-1.004156794049905349e-01,2.164199517413459006e-01,1.092899489720173950e-01,2.440210176793019825e-01,-4.675101679471548553e-03,-1.129064877784886206e-01,1.864953159867777099e-01,1.343351295322076089e-01,5.708191348199433829e-02,1.374894484119974780e-01,1.627647614149301813e-01,5.204532058266495703e-02,-5.960531195111636038e-02,-2.249418374583376720e-02,1.666084456827114091e-01,-2.542070659564893420e-01,2.648127560999799512e-01,-1.875389288330791757e-02,-4.683801967128953941e-02,-1.922351525413303341e-01
2.341438108094986148e-01,2.474751114233323876e-02,2.959595922984109007e-01,2.992813932627567675e-01,1.390496749164673307e-01,-1.125087206902317116e-01,-1.950272208247651184e-01,-6.182221023092129841e-02,1.942700701249954753e-01,1.537069316628329740e-01,-1.211322749607332966e-01,-7.234744402109882788e-02,2.640933865542728284e-02,-9.388317321408773397e-02,1.977474186078963803e-01,-4.410773532979374995e-02,7.079356966631161763e-02,-4.451346885530094860e-02,9.080618232705148229e-02,1.611738586912994653e-01
1.237937827578806244e-01,-7.654249592367974586e-02,1.131159297505999889e-01,6.319845486624177389e-02,-6.776854651662354845e-02,2.120796984529356999e-01,-7.407915132926379265e-02,-2.164158020145578731e-01,6.417251081649985589e-02,6.700349578075881496e-02,1.753190442023706830e-01,3.190119872935644474e-01,1.559119181279399469e-01,-2.157517608563696287e-01,2.798344120527972434e-01,-7.212501738620906433e-02,1.868455248010683911e-01,-3.760067214684773007e-02,8.239672157412041703e-03,-1.398963102673710379e-01
-1.098813485070603557e-01,-1.534161763385281409e-02,1.774115650453544357e-01,-7.236733390411263789e-02,-1.626555680187044273e-01,-1.968361123422262549e-01,-4.335841022564840275e-02,-8.275106260351348941e-02,1.367524326457839334e-01,2.787537366728553567e-01,-1.478675081746489428e-01,2.069996091523219062e-01,-7.139600123406378718e-04,2.482113017832418000e-01,-8.025617505226155524e-02,8.715567905412660576e-02,1.677614829910174243e-01,1.473185677660227011e-01,-6.267114966562861711e-02,1.373817095009566835e-01
3.008144204580308068e-01,3.413654949813317852e-01,-4.173631306633460158e-02,2.971697882041325345e-01,1.909818065054725775e-02,-1.418485460546231036e-01,2.115605450678191835e-01,1.951802757412055833e-01,2.139364629827583131e-01,2.767255597214600682e-01,-8.655910311307674077e-02,3.380228954865791557e-01,1.612356545060994739e-01,-1.153438209706894174e-01,3.091363974471014742e-01,-9.886980246252510818e-02,4.034290387352813118e-02,4.763373875020381898e-01,-6.632553090927559292e-02,1.985927235566033178e-01
-5.372863870261993524e-01,-3.228224494812003131e-01,-1.974891600395390912e-01,-5.344988846111128344e-01,-4.779892283411237286e-01,1.262565352504367300e-01,-1.779656718509453617e-01,1.195319680055109690e-01,-3.877748740960090812e-01,-3.262807354607942800e-01,3.870889469331938171e-02,-2.702797617573284850e-01,1.998057021406689782e-01,3.131629334323962066e-01,-4.121296728478919258e-01,-3.385287070387043261e-03,-2.019001547931433826e-01,-3.373979451684080422e-01,-1.499104144280512252e-01,5.640126757787946449e-02
1.183616530347058465e-01,1.942236492344384391e-01,1.371425668936407660e-01,1.671866406818486306e-01,1.526343652813283436e-01,3.998567879208550502e-02,-2.336381813033740207e-01,6.793028318642016505e-02,-3.729259614283431806e-02,-1.156586337725900304e-01,1.741309826974133390e-01,1.018025996175939696e-01,2.580387039648612477e-02,1.136149473652343367e-01,2.179439884345796274e-01,-1.009662177094490382e-01,-5.532964695233089092e-02,3.954492461942075293e-03,-1.604261676778283019e-01,-1.024270858180279936e-01
-2.692685113615261305e-01,7.301168561621423220e-03,-2.601849323533546587e-01,-6.212507499493147289e-01,-4.831689408771012717e-01,6.954566973056193480e-02,-1.835224317648196934e-01,-2.872451529133446604e-02,-2.329864710444310705e-01,-2.850847310482839680e-01,4.839831747277655721e-02,-3.704737486309662153e-01,-2.124411640352875386e-01,1.952309243237487779e-01,-3.395000035237870639e-01,2.072254259399031184e-01,-1.580108867153891261e-01,-2.257443311865993396e-01,6.840037067628139400e-02,-1.868917959840661058e-01
