2.368876764323839604e-02,1.365214909628708340e-01,-3.771550069020055546e-02,1.626309947116247601e-01,-4.651149676951131517e-02,-3.042973274974835034e-03,1.736413799954864279e-01,-1.423502919489947997e-02,2.221634384059714695e-01,7.060468096667610327e-02,-1.047858603690256657e-01,-1.266166646852964484e-01,-9.616515069651087808e-03,-2.158442513114991468e-01,1.689223075154992204e-01,1.369178074450364546e-01,-7.428056826782000743e-02,-6.543089969771294367e-02,2.966622452756402170e-02,2.049763820978532936e-01
1.619382103835894093e-01,1.020575079904541688e-01,-1.413361668676368088e-01,1.322127138880107300e-01,-1.246535146160875247e-02,-1.501945791837808741e-01,-1.747658117964348556e-01,-8.115542602125831728e-02,-2.112291690391105980e-01,1.065932581150420833e-01,-2.181987151032860062e-01,-6.314971718178409577e-02,2.120312538755879661e-01,1.127308820989768035e-01,-2.143226850641635761e-01,1.795868066734142010e-01,1.001775929592327447e-01,-9.160537025932853628e-02,2.167241268964965190e-02,-1.576360961013084094e-01
4.905418929319559779e-02,-2.451069291762396629e-01,-4.881449507832220230e-02,-5.980219291200031262e-02,-1.724375981183103312e-01,6.331301962384677795e-01,9.341980564737428772e-02,3.996832570871264867e-01,-2.212792930608052377e-01,-5.558153100934145607e-01,-2.019079436370292135e-01,5.530742510729889094e-01,2.111107057973695411e-01,-4.080273025933289083e-02,3.584402945955341147e-01,-5.573901713499186394e-01,-1.429757571061928967e-01,-1.481302868306864640e-01,-4.423215669329371158e-01,-9.703939483071856442e-02
1.160548722411357536e-01,1.806588741904701645e-01,-2.141007985259594237e-01,1.693845699803810945e-01,-6.552472545618701072e-02,9.705825225393216460e-02,-1.638097861208749062e-01,5.099594208024586101e-02,1.232657505482295662e-01,1.393999770291225486e-03,-1.750717628258363634e-01,6.554453809319088498e-02,8.403391978419007258e-02,-1.468635515015234705e-01,-1.755149550347065435e-01,7.023674060806091302e-02,-1.980283487338937720e-01,-1.781017015531249637e-01,1.416236078849843379e-02,1.297531685825168979e-01
-1.047445943151124326e-01,-1.920620286097472762e-01,1.160370066094412317e-01,-8.095576441075859331e-02,-1.457277728770409453e-01,-1.760384238554122960e-01,-1.617707705426715825e-01,2.992471431178587646e-02,9.350583314481290820e-02,1.907781551102020190e-01,4.113684669662864141e-02,5.064362695808340142e-02,1.880834035013838057e-01,2.137378837155542444e-01,2.176392413982598806e-01,1.744591602089743954e-01,-1.755356925583569927e-01,1.012180449519966413e-01,5.520029477883236363e-02,9.443064512137114286e-02
1.661933779423405838e-02,1.287831946292614105e-02,1.891601701734771657e-01,-6.847286139123460319e-03,2.054992852578325091e-01,5.972623760881861504e-02,-1.269497286516443058e-01,-1.168017196705543187e-01,2.070831770613817402e-01,2.256410486707227658e-02,-1.806539391324276933e-01,-5.250827799139167612e-02,3.051090036434124519e-02,5.370976247768775858e-02,-2.493018461922077295e-02,2.083120523881473451e-01,3.419434484061705665e-02,1.271728364088989816e-01,1.744839390677775659e-01,1.469941980488655708e-01
1.109699321662805521e-01,3.751748136957558377e-01,-1.090762233650734297e-01,-7.432238616171231438e-02,-6.902555284728439933e-02,5.292904771115616303e-01,-7.255963743509087349e-01,6.207730110675142576e-01,2.745546608366175034e-01,1.088785604176448901e-01,-7.702339632632392019e-02,4.932368019693459393e-01,2.055162473655045285e-01,2.698185218456808920e-01,2.048546489510744140e-01,2.812179989822801152e-01,6.018141639278423022e-02,-8.759106525718460268e-02,9.059369994043371677e-02,-3.880090264268678091e+00
3.952148804673915466e-02,-1.953635328474543353e-01,2.363898937676154818e-02,1.748145363072778624e-01,1.603845130031561206e-01,1.144958590492528433e-01,-4.927493003500915680e-02,4.607023686751719055e-02,-1.473245756322001110e-01,-8.688146441742720938e-02,-2.585404205604906885e-02,8.720109811121175628e-03,-1.403286652171499282e-01,-6.142091943929198217e-02,-3.008769136897364652e-02,-4.475311787030465671e-02,1.160604348930505264e-01,1.527609697393598476e-01,1.405407813277158025e-01,1.948336987873196535e-01
-4.387365693886429580e-02,-1.620368745804776633e-01,-1.256403094216192728e-01,1.528457505072449707e-01,-1.681728052637227466e-01,4.979733907108147700e-02,1.237642068363599968e-01,-8.666414679381267971e-02,-1.027484802509517035e-02,-1.456544888963265671e-01,4.198591096130287192e-02,1.138791407791635846e-01,-7.832227198684078850e-02,-5.408258649296453918e-02,7.376358366916122011e-02,2.070152794221947479e-01,-1.940139230751271315e-01,-1.734945281414063956e-01,6.687801108108464010e-02,1.785392662273434239e-01
1.927291865023816886e-02,-2.467576622076484982e-01,-2.132648134742267110e-01,-8.629088160563160026e-03,1.898579233154265022e-01,-4.099539004587792745e-01,1.936658767950782400e-01,-1.483812261809510369e-01,-2.266927431683815330e-01,-7.157036155507838504e-02,1.266285549589693249e-01,-4.149696229497746441e-02,-2.744321344627221812e-02,-1.874306342063484232e-01,-8.552865988489759541e-01,3.531865118228311867e-02,1.930749388392886956e-01,1.815394319946442014e-01,7.811856179830617419e-02,2.252918173374636734e-01
