1.351667278593084442e-01,1.141920148028400667e-01,-6.399422471254068850e-03,-1.505128798751483310e-01,2.371070420013823843e-02,4.499003439985722608e-01,2.410694155748816792e-01,4.328202564783897865e-01,-9.445047795490381370e-02,-1.425761486923404486e-01,2.915494911679508139e-01,1.635659290990135739e-01,-2.224344785991497764e-01,1.917865813477281911e-01,-2.516466060606596389e-01,-1.598365820376456969e-01,9.788018918398465329e-02,-2.119279500353838108e-01,3.006817188553834730e-01,-3.351102408194308047e-01
3.092871758446875119e-01,-1.981732943992596530e-01,6.512824100237091587e-03,-4.471560961086332858e-02,-1.978929511953554377e-01,2.975704203271688497e-01,1.066189127203332893e-01,3.915392374594608427e-01,-1.098270798955162109e-01,1.292101265112650665e-01,1.666236448347082344e-01,2.343208207799973297e-01,-1.138770716937433369e-01,5.698135320854325059e-02,-3.267816131699934901e-01,5.611385976877444198e-02,6.577018549210146559e-02,6.494006722978763746e-02,1.489979085163196382e-01,-1.669327863237179688e-01
-1.610118583423376382e-01,-2.275366476003408411e-02,-2.217727160955055843e-01,1.087526607073173307e-01,-7.263310386736440694e-02,1.904413447743669996e-01,1.620837773074302601e-01,-1.159259071244391065e-01,1.560479953667803232e-01,2.112467374123073172e-01,2.116740311623028503e-01,-1.038971280642834311e-01,4.101975306906521790e-02,6.227508969032350544e-02,-2.038634084900586493e-02,-1.131107787429824901e-01,-1.685739139447557100e-01,-1.027768216340547158e-01,-1.541743562942565482e-01,-1.862747387743156000e-02
6.774930102135913457e-02,-1.117793592538839920e-01,1.291864944291482671e-03,9.203129192311255979e-02,2.980576205508993215e-02,-7.675003360790294549e-02,-1.075789352588180647e-01,1.855082029007750211e-01,-6.061387559865799579e-02,-2.144111999696868831e-01,1.156831610398440235e-01,-1.143264624001643220e-01,1.406775129928343748e-01,1.651891405731294171e-01,-2.023998220072381060e-01,-1.915699097754275937e-01,1.213302201274882447e-01,-3.801293471817560748e-02,1.048054085037165330e-02,-1.556534789908493033e-01
6.169472908213195772e-02,-1.904922379941530186e-01,1.471389803451889078e-01,-1.526857062498482645e-02,3.520389617080200984e-02,1.690438597770787255e-01,1.023176855000884344e-01,-6.005034153086079296e-02,-1.589412539590062956e-01,-7.602211119294544073e-02,1.601739627893745688e-01,2.223499507046302615e-01,2.011099859464537953e-01,-1.532980435963822718e-01,1.788302200131367814e-01,-1.843324391975722509e-01,1.440783441853685232e-02,9.310559121686297346e-02,1.771629536930298676e-01,2.158362179147842452e-01
6.375494740311774544e-01,-1.983001364016829526e-01,6.327978781654071128e-01,2.008173079399409866e-01,-1.850902169421763110e-01,9.409395697081976984e-01,6.843331633732920860e-01,1.086372374617233350e+00,3.031640499382266818e-02,-1.098457391510856973e-01,6.965724024221086053e-01,1.016903998916907748e+00,-1.292916642984557107e+00,-8.914120928902527496e-02,-1.411315330857233707e+00,-1.577252567384656023e-01,-1.136149314834430823e+00,-3.140088516559651211e-02,5.827595354811075934e-01,-6.262096628518490915e-01
2.183151873341192817e-01,1.502002725665060046e-01,-1.959769703299807028e-02,-1.819760457700179135e-01,1.556917273719882477e-01,-1.978119817060233210e-01,-7.213499433041357933e-02,2.178007039974193537e-01,3.066720654078032918e-02,-1.475030052603916730e-01,-5.514846125247954700e-02,8.149008796957342426e-02,-1.455247369576687932e-01,-2.498986407861203060e-03,1.473469406387228620e-01,1.570634847845114868e-01,-1.955285787672675080e-01,-2.069138688916885571e-01,-7.954628190258912490e-02,-7.115347271297711718e-02
7.015024177984219289e-01,1.770699204014429540e-01,9.103672089965930692e-01,6.612398970617673621e-02,1.180054605345297741e-01,9.507038423727390830e-01,5.102387751141573835e-01,1.000223730753070805e+00,-1.378864647851833769e-01,1.729822416363062665e-01,4.359832088871132827e-01,9.082317926297311939e-01,-1.350393861899539028e+00,-2.006162154525978070e-01,-1.548427416085154107e+00,-9.276587272525560479e-02,-1.209973019122868365e+00,-1.967181362254406263e-01,5.634426352544468219e-01,-9.872927616869869860e-01
8.737692167447893565e-01,-1.508157710220202619e-01,7.655736301867210880e-01,-4.001010288527916819e-02,-2.058703181027153883e-01,7.181037853524299130e-01,8.485172501147492108e-01,8.143914778968028845e-01,1.046579787302855669e-01,-1.462299531669289387e-01,4.405975911029365033e-01,8.123212035201967662e-01,-1.384554275639702459e+00,2.185171650696947354e-01,-1.458518064673189674e+00,-1.087019465743583602e-01,-1.232527612888579371e+00,1.041599435692290160e-01,5.898406991973167424e-01,-6.383871334876148884e-01
-9.608184248579660844e-03,1.192652260999620129e-01,1.913779185203149935e-01,1.237671432887612194e-01,-1.083389965317733405e-01,3.359892365603606712e-01,1.358828948100157807e-01,2.261746333055064950e-01,4.983503666805473575e-02,-9.327534229681741507e-02,2.389755642610165431e-01,2.190425987404086006e-01,1.277478316411993775e-01,-1.868078241860103572e-01,-2.246656116790636815e-01,1.122305932244677812e-01,-4.649376604202094115e-02,1.361727572929442506e-02,-1.943076862640033542e-02,1.225504973060547245e-02
-6.847114940561966484e-03,7.747465118729616670e-03,2.340501215923730671e-01,-1.128739898914002532e-01,1.657970731088599659e-01,3.461426058571132058e-01,1.854542424976089454e-01,1.341099259045419045e-01,2.294194186672715574e-02,6.794873314683916310e-02,1.327017460230435209e-01,5.870283755877192533e-02,-1.059589455981797268e-01,-1.794228265132633282e-01,3.755743140369051380e-02,-4.513582599414981550e-02,-1.385512833645594077e-01,-3.245895329453558215e-02,1.304584463115028570e-01,1.758147184124610185e-01
-5.987251241242805277e-02,1.702580612465970922e-01,-1.973328808256941125e-01,1.503230178478548451e-01,-1.961073084562705571e-01,1.283977251989346265e-02,-3.958488264815449714e-02,-2.157119191464742236e-01,-1.453880363562399247e-01,1.306225618039438541e-01,1.638362073366102234e-02,-2.165533820470139648e-01,5.757544241082211689e-02,-2.043076189804620135e-01,-8.084033313816858801e-03,-7.553594598784760250e-02,1.476660265456446741e-01,-5.264603940049088909e-02,1.146695044067721214e-01,-3.352743932052348105e-03
-7.062332882000924017e-02,1.164430370155562222e-01,-4.334385406951110631e-01,-1.861960666267580278e-01,-1.866115644944864593e-01,-3.279633184779895960e-01,-1.900222638024125221e-01,-7.372992623006384416e-02,-8.915527168019551918e-02,-8.991538123899914248e-02,-1.161038184500692433e-01,-2.801445631258229763e-01,2.176891918302185369e-01,-1.778193746242337850e-02,5.739197628872039214e-01,-8.468608022628942855e-02,4.802976847401939087e-01,4.303456091245970450e-02,-3.797124958668057215e-01,6.269964438239368221e-01
