8.685638070526819909e-01,8.544949167582537308e-01,8.685638070598008520e-01,8.544949167653725919e-01,1.078647385318467072e-01,1.037898971791625241e-01,2.373803263097763183e-01,2.380219142522892461e-01,5.233187357153109565e-01,5.126830959896286899e-01,6.495747900512711962e-09,9.337173250184609475e-09,0.000000000000000000e+00,0.000000000000000000e+00,7.118847863057721360e-12,7.118847863057721360e-12
1.700365886990315767e+00,nan,1.700365886997507125e+00,nan,6.452276145776736360e-02,6.913372128747147238e-02,2.088201975485762529e-01,2.095969410139623956e-01,1.427022922312027875e+00,nan,5.671944245295855154e-09,7.754736684769177381e-09,0.000000000000000000e+00,0.000000000000000000e+00,7.191432560646583949e-12,7.191432560646583949e-12
nan,nan,nan,nan,2.069885772109227376e-02,2.260407478904515391e-02,1.816693748886529791e-01,1.960204565584910130e-01,nan,nan,3.373993074528941731e-09,4.993837840790053942e-09,0.000000000000000000e+00,0.000000000000000000e+00,7.486024388354724103e-12,7.486024388354724103e-12
nan,nan,nan,nan,2.685310212507509200e-03,2.898080021855518624e-03,1.690509458156622402e-01,nan,nan,nan,1.280310827201015890e-09,1.930655785249493152e-09,0.000000000000000000e+00,0.000000000000000000e+00,7.669093397404473173e-12,7.669093397404473173e-12
nan,nan,nan,nan,9.897519343928366277e-04,1.106328615499710183e-03,1.736815521535088613e-01,nan,nan,nan,9.074500617109951413e-10,1.340105001515893978e-09,0.000000000000000000e+00,0.000000000000000000e+00,7.628988306696680985e-12,7.628988306696680985e-12
nan,nan,nan,nan,4.317657441063948521e-04,4.690706634069814556e-04,1.779856891545877340e-01,nan,nan,nan,7.911403954641033534e-10,7.880979847400924242e-10,0.000000000000000000e+00,0.000000000000000000e+00,7.629254305601209582e-12,7.629254305601209582e-12
nan,nan,nan,nan,2.961201690731820810e-04,3.511132967237647106e-04,nan,nan,nan,nan,5.184423465213109022e-10,6.496935873947252024e-10,0.000000000000000000e+00,0.000000000000000000e+00,7.632586809362024584e-12,7.632586809362024584e-12
nan,nan,nan,nan,3.152109686157260511e-04,3.142738133167109673e-04,1.689553263938774474e-01,nan,nan,nan,4.600332212462186118e-10,6.415176520221410789e-10,0.000000000000000000e+00,0.000000000000000000e+00,7.632574362236238996e-12,7.632574362236238996e-12
nan,nan,nan,nan,2.701295220797883924e-04,2.894542990500251645e-04,1.858701462170801788e+00,nan,nan,nan,4.580003727323582138e-10,6.352788829977682770e-10,0.000000000000000000e+00,0.000000000000000000e+00,7.633078243609532394e-12,7.633078243609532394e-12
nan,nan,nan,nan,2.620501009162952313e-04,2.697884779219680319e-04,1.708531932187806746e-01,nan,nan,nan,4.265065073764815775e-10,6.135255978499366206e-10,0.000000000000000000e+00,0.000000000000000000e+00,7.633317043546410315e-12,7.633317043546410315e-12
nan,nan,nan,nan,2.287257091402471101e-04,2.489212864274713516e-04,nan,nan,nan,nan,5.186615504553010165e-10,6.447516358399685309e-10,0.000000000000000000e+00,0.000000000000000000e+00,7.634515830888096652e-12,7.634515830888096652e-12
nan,nan,nan,nan,2.154248619849560723e-04,2.311824091728872466e-04,4.182252350038930255e-01,nan,nan,nan,4.099854052995925664e-10,5.924858162184255217e-10,0.000000000000000000e+00,0.000000000000000000e+00,7.635320368819020139e-12,7.635320368819020139e-12
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
