1.083712234570665123e+00,1.044414038034700898e+00,1.083712234578068534e+00,1.044414038042104309e+00,1.082455217022136457e-01,9.705630208338336673e-02,2.449303412889252130e-01,2.307922006082874788e-01,7.305363651077340092e-01,7.165655275506103150e-01,6.471792218302576173e-09,7.792419576311162883e-09,0.000000000000000000e+00,0.000000000000000000e+00,7.403497547494495276e-12,7.403497547494495276e-12
3.522437301542482135e+00,3.558441158102027213e+00,3.522437301550014332e+00,3.558441158109559410e+00,5.542623695059833988e-02,5.858475645472936005e-02,1.989536807754938852e-01,1.994069492453073855e-01,3.268057377793121887e+00,3.300449445452107611e+00,6.023268216057995058e-09,6.949882730778905064e-09,0.000000000000000000e+00,0.000000000000000000e+00,7.532416873607946048e-12,7.532416873607946048e-12
7.127191078168775284e+00,nan,7.127191078176588590e+00,nan,1.908735682893300534e-02,1.740598581374261031e-02,1.714674068883294822e-01,1.723559694086701510e-01,6.936636310681429940e+00,nan,3.770082619997472509e-09,5.164971646807122861e-09,0.000000000000000000e+00,0.000000000000000000e+00,7.813538743237731376e-12,7.813538743237731376e-12
nan,nan,nan,nan,4.651760247819472852e-03,4.319717619308329273e-03,1.628317577533472948e-01,1.669111110467263182e-01,nan,nan,2.037184509700786667e-09,2.602397423400114031e-09,0.000000000000000000e+00,0.000000000000000000e+00,7.973851532371162007e-12,7.973851532371162007e-12
nan,nan,nan,nan,1.370849880710376311e-03,1.382084933269410107e-03,1.641885134642908362e-01,1.656489559068038964e-01,nan,nan,1.203813231327570618e-09,1.489077686335476809e-09,0.000000000000000000e+00,0.000000000000000000e+00,7.941110094774279951e-12,7.941110094774279951e-12
nan,nan,nan,nan,4.197902548567232538e-04,4.707603838169412006e-04,1.677292034580026014e-01,1.643861103112821964e-01,nan,nan,5.165985941111546253e-10,9.278568387500310653e-10,0.000000000000000000e+00,0.000000000000000000e+00,7.964942141396659860e-12,7.964942141396659860e-12
nan,nan,nan,nan,3.500392045312816823e-04,3.298577633222452249e-04,1.636584043100372809e-01,1.634075780297532532e-01,nan,nan,4.613092539627298558e-10,7.440296403405675392e-10,0.000000000000000000e+00,0.000000000000000000e+00,7.969190908020155012e-12,7.969190908020155012e-12
nan,nan,nan,nan,2.803797107501271356e-04,2.991219730964944537e-04,1.641711263559690048e-01,1.639087835533624415e-01,nan,nan,4.637117424428751153e-10,7.573909513944575615e-10,0.000000000000000000e+00,0.000000000000000000e+00,7.972858512774119463e-12,7.972858512774119463e-12
nan,nan,nan,nan,2.456130561759501708e-04,2.737317419142702387e-04,1.665681143651308593e-01,1.634511767062155341e-01,nan,nan,4.914682515020603379e-10,7.182026339860148258e-10,0.000000000000000000e+00,0.000000000000000000e+00,7.970739852139234403e-12,7.970739852139234403e-12
nan,nan,nan,nan,2.775739504544199004e-04,2.540195269914941392e-04,1.646946776274710034e-01,1.650712972183101535e-01,nan,nan,4.606176129609347347e-10,6.869859936816281328e-10,0.000000000000000000e+00,0.000000000000000000e+00,7.971436909671156652e-12,7.971436909671156652e-12
nan,nan,nan,nan,2.061898786217921981e-04,2.313658317842507751e-04,1.658263676432772116e-01,1.646642435962450413e-01,nan,nan,4.709829374090542489e-10,6.703598367323016341e-10,0.000000000000000000e+00,0.000000000000000000e+00,7.974276497294521048e-12,7.974276497294521048e-12
nan,nan,nan,nan,1.949955541878062673e-04,2.130961188857626379e-04,1.672656756394433897e-01,1.648114841258332131e-01,nan,nan,4.260813653142735444e-10,6.629324622264800789e-10,0.000000000000000000e+00,0.000000000000000000e+00,7.973327249118718970e-12,7.973327249118718970e-12
nan,nan,nan,nan,1.852699141416861805e-04,1.968489401586510543e-04,1.642203049685984628e-01,1.644974519508883570e-01,nan,nan,4.427261419740120417e-10,6.498431063055618865e-10,0.000000000000000000e+00,0.000000000000000000e+00,7.975807749260067185e-12,7.975807749260067185e-12
nan,nan,nan,nan,1.902846396214942612e-04,1.812530599783956844e-04,1.664023520058084127e-01,1.644553006683878160e-01,nan,nan,4.353640071496147706e-10,6.659756387402464500e-10,0.000000000000000000e+00,0.000000000000000000e+00,7.975515892142473212e-12,7.975515892142473212e-12
nan,nan,nan,nan,1.372964099981049057e-04,1.687096240116324464e-04,1.611309899289102288e-01,1.638721004036735041e-01,nan,nan,3.441876793204056578e-10,6.105662573650000068e-10,0.000000000000000000e+00,0.000000000000000000e+00,7.977085934689298003e-12,7.977085934689298003e-12
nan,nan,nan,nan,1.416327254450955309e-04,1.535033872787133140e-04,1.658904606515615443e-01,1.641785216391476177e-01,nan,nan,3.665707744384725726e-10,6.212271669917111424e-10,0.000000000000000000e+00,0.000000000000000000e+00,7.976925952710713381e-12,7.976925952710713381e-12
nan,nan,nan,nan,1.372105903283947514e-04,1.442446718910100293e-04,1.656976621488497614e-01,1.639144368031678345e-01,nan,nan,3.229689357185976827e-10,5.808481343448948546e-10,0.000000000000000000e+00,0.000000000000000000e+00,7.978631187314622464e-12,7.978631187314622464e-12
nan,nan,nan,nan,1.437946276151868576e-04,1.336178599835735484e-04,1.727013874082715117e-01,1.638827354760620525e-01,nan,nan,3.901981318094069255e-10,5.803863259833800906e-10,0.000000000000000000e+00,0.000000000000000000e+00,7.978323348007012713e-12,7.978323348007012713e-12
nan,nan,nan,nan,1.361648348159104707e-04,1.228509328348484603e-04,1.656262521131774135e-01,1.646608386679390135e-01,nan,nan,3.347677507482178782e-10,5.579657090324744497e-10,0.000000000000000000e+00,0.000000000000000000e+00,7.978557039202326987e-12,7.978557039202326987e-12
nan,nan,nan,nan,1.076704426864943183e-04,1.132738935483546634e-04,1.752283760283390723e-01,1.636772478369036554e-01,nan,nan,3.170579128776530780e-10,5.566820320721508489e-10,0.000000000000000000e+00,0.000000000000000000e+00,7.979823790993585993e-12,7.979823790993585993e-12
nan,nan,nan,nan,1.116134729601135547e-04,1.067806291315340504e-04,1.661566347341736083e-01,1.644584321593020870e-01,nan,nan,3.289923991865633120e-10,5.412179545416466163e-10,0.000000000000000000e+00,0.000000000000000000e+00,7.978768533484653567e-12,7.978768533484653567e-12
nan,nan,nan,nan,1.025213288210556736e-04,1.015746762059226908e-04,1.656047520705766773e-01,1.636747975666382193e-01,nan,nan,3.360717749264969953e-10,4.900910581616149497e-10,0.000000000000000000e+00,0.000000000000000000e+00,7.981200904178150338e-12,7.981200904178150338e-12
nan,nan,nan,nan,8.658562862690000401e-05,9.385605306316100621e-05,1.704939259616740088e-01,1.643761442264809192e-01,nan,nan,3.125388949957409272e-10,4.917665427126654499e-10,0.000000000000000000e+00,0.000000000000000000e+00,7.979731795426598967e-12,7.979731795426598967e-12
nan,nan,nan,nan,9.391076308206269417e-05,8.873024730784110227e-05,1.671431494338695145e-01,1.634951240604888556e-01,nan,nan,3.918481625610601772e-10,4.734988475107351017e-10,0.000000000000000000e+00,0.000000000000000000e+00,7.980382449551720382e-12,7.980382449551720382e-12
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
